row_id,title,support_type,support_method,support_unit,cohort,per_recipient,pred,err,grade,amount_type,n_evid_amounts,evidence_text,pred_won
PBLN_000000000045530,2019년 하반기 농림식품신기술(NET)인증제 시행계획 공고,사업화,grant,project,bizinfo,200000.0,7.373053967816748,2.072023972152767,C_근거문_없음(제목만),per_project,0,2019년 하반기 농림식품신기술(NET)인증제 시행계획 공고,23607716.0
EXCEL2023_0798,2023년 IP금융연계 평가지원사업,기술·IP평가,loan,company,taxonomy,5000000000.0,7.700220642666617,1.998749361669402,A_근거문에서_확인,per_company,5,"[담보] 2.5백만원, 자부담 50% / [보증] 3백만원, 자부담 40% / [투자] 12백만원, 자부담 20% / [사업화] 50백만원, 자부담 50% ⑤ 설명: 담보대출연계, 투자연계, 보증연계형, 사업화연계형(연평균 매출액 50억 미만의 개인 및 중소기업 대상)으로 구분하여 지원 / 특허청이 지정한 평가기관(발명의 평가기관)에서 평가보고서 작성",50144193.0
PBLN_000000000072650,해양수산 창업기업 사업화 자금 지원(2022년 해양수산 창업ㆍ투자 지원사업 통합 모집 공고),사업화,grant,company,bizinfo,1200000000.0,7.083798116676045,1.9953831293715805,C_근거문_없음(제목만),per_company,0,해양수산 창업기업 사업화 자금 지원(2022년 해양수산 창업ㆍ투자 지원사업 통합 모집 공고),12128249.0
PBLN_000000000121214,[광주ㆍ전북ㆍ전남] 2026년 광주ㆍ호남권 거점기업 육성 금융지원 공고,컨설팅,loan,company,bizinfo,500000000.0,6.708962350620316,1.9900076537157023,B_근거문과_불일치,per_company,2,3억원 「광주광역시 중소기업육성기금 특별회계설치 및 운용조례」 제7조의 규정에 따라 2026년도 광주ㆍ호남권 거점기업 육성 금융지원 계획을 다음과 같이 공고합니다. ☞ 다음의 지원 대상 중 어느 하나에 해당하면서 보증기관(신용보증기금ㆍ기술보증기금)의 보증을 담보로 하면서 하나은행에서 대출실행하는 업체 - 공장 및 제조업장을 소유하거나 임차 중인 중소 제조업,5116375.0
PBLN_000000000119499,2026년 방사선 기술 IP보증연계 지식재산평가 지원사업 공고,컨설팅,loan,company,bizinfo,1000000000.0,7.033266550240214,1.9667334497597864,B_근거문과_불일치,per_company,3,"3,000억원 방사선 기업이 보유한 지식재산(IP)의 가치를 평가하고 그 결과를 사업자금 확보(보증ㆍ대출)에 활용할 수 있도록 평가비용을 지원하는「2026년 방사선 기술 IP보증연계 지식재산평가 지원사업」을 아래와 같이 공고합니다. ☞ 신청일 기준, 방사선 또는 방사성동위원소 분야 출원 특허 또는 등록된 특허권을 보유한 국내 등록된 사업자로서 다음의 어느 ",10796091.0
PBLN_000000000105445,[충남] 2025년 제조물 책임(PL)보험료 지원사업 참여기업 모집 공고,사업화,guarantee,company,bizinfo,1000000.0,7.947494922753136,1.947494922753136,C_근거문_없음(제목만),per_company,0,[충남] 2025년 제조물 책임(PL)보험료 지원사업 참여기업 모집 공고,88612486.0
PBLN_000000000117582,[강원] 춘천시 2026년 중소기업 신용보증수수료 지원 사업 공고,융자,loan,company,bizinfo,2500000.0,8.32380290973234,1.9258629010603023,A_근거문에서_확인,per_company,2,"250만원 「춘천시 지역경제 촉진 등에 관한 조례」 제10조에 따른 춘천시 소재 중소기업에 대한 2026년도 신용보증수수료 지원 사업을 다음과 같이 공고합니다. ☞ 춘천시 소재 중소기업 (제조업, 정보통신업, 지식산업 영위 기업) ☞ 중소기업의 사업자금 대출담보용 신용보증수수료 지원 - 보증료율의 1% 이내, 기업당 최대 250만원",210767144.0
PBLN_000000000089732,[인천] 2023년 뿌리기업 근로환경 개선 지원사업 모집 공고(지역형 플러스 일자리사업),고용보조,grant,company,bizinfo,200000.0,7.2160272002455965,1.9149972045816153,C_근거문_없음(제목만),per_company,0,[인천] 2023년 뿌리기업 근로환경 개선 지원사업 모집 공고(지역형 플러스 일자리사업),16444747.0
PBLN_000000000091149,[인천] 2023년 뿌리기업 근로환경 개선 지원사업 모집 공고(지역형 플러스 일자리사업),고용보조,grant,company,bizinfo,200000.0,7.2160272002455965,1.9149972045816153,C_근거문_없음(제목만),per_company,0,[인천] 2023년 뿌리기업 근로환경 개선 지원사업 모집 공고(지역형 플러스 일자리사업),16444747.0
PBLN_000000000117945,[경기] 수원시 2026년 중소기업 특례보증 지원계획 공고,컨설팅,guarantee,company,bizinfo,300000000.0,6.577620297919191,1.8995009568004715,A_근거문에서_확인,per_company,2,3억원 수원시 소재 중소기업의 경영안정 및 경쟁력 향상을 지원하기 위하여 2026년 중소기업 특례보증 지원계획을 다음과 같이 공고합니다. ☞ 「중소기업기본법」 제2조 규정에 의한 수원시 소재 중소기업 ☞ 중소기업 특례보증 (업체당 3억원 이내) 지원 ※ 자세한 지원내용 공고문 참조,3781119.0
PBLN_000000000070550,[대구] 2021년 2차 과학기술 기반 지역현안 해결형 연구개발(R&SD) 기술수요조사 및 과제지원 공모 공고,연구개발,grant,project,bizinfo,5000000.0,8.594417270975194,1.8954472666391755,C_근거문_없음(제목만),per_project,0,[대구] 2021년 2차 과학기술 기반 지역현안 해결형 연구개발(R&SD) 기술수요조사 및 과제지원 공모 공고,393022371.0
PBLN_000000000040995,스마트화역량강화(2019년 스마트공장 보급ㆍ확산사업 공고),설비,grant,company,bizinfo,300000000.0,6.585441203077821,1.891680051641842,C_근거문_없음(제목만),per_company,0,스마트화역량강화(2019년 스마트공장 보급ㆍ확산사업 공고),3849827.0
PBLN_000000000058715,[경기] 2021년 경기도 마을기업 공모,사업화,grant,project,bizinfo,1000000.0,7.881349149894923,1.8813491498949233,C_근거문_없음(제목만),per_project,0,[경기] 2021년 경기도 마을기업 공모,76093779.0
PBLN_000000000068715,[대전] 코로나19 피해업종 공공요금 지원 공고,사업화,grant,company,bizinfo,500000.0,7.574373160495544,1.8754031561595257,C_근거문_없음(제목만),per_company,0,[대전] 코로나19 피해업종 공공요금 지원 공고,37529533.0
PBLN_000000000121148,[울산] 창업의 꿈 울산이 이루어 드림 모집 공고,사업화,grant,company,bizinfo,300000.0,7.349075868701904,1.8719546139822416,A_근거문에서_확인,per_company,5,"30만원 울산광역시 소상공인의 임차료를 일부 지원하여 창업 생태계 조성 및 지역경제 활성화를 위한 ‘창업의 꿈 울산이 이루어 드림’ 참여자를 다음과 같이 모집 공고합니다. ☞ 울산 소재 소상공인 - 「소상공인기본법」 제2조에 따른 소상공인 - 임대차 계약을 체결(가족, 배우자 간 임대차 계약 제외)한 사업장 소재지가 울산인 업체(사업자등록증명원상) - 1년",22339624.0
PBLN_000000000059080,2021년 1회 신기술(NET)인증 신규신청 및 유효기간 연장신청 접수 공고,사업화,grant,project,bizinfo,200000.0,7.169257830942517,1.8682278352785353,C_근거문_없음(제목만),per_project,0,2021년 1회 신기술(NET)인증 신규신청 및 유효기간 연장신청 접수 공고,14765829.0
PBLN_000000000055119,2020년 3회 신기술(NET)인증 신규신청 및 유효기간 연장신청 접수 공고,사업화,grant,project,bizinfo,200000.0,7.169257830942517,1.8682278352785353,C_근거문_없음(제목만),per_project,0,2020년 3회 신기술(NET)인증 신규신청 및 유효기간 연장신청 접수 공고,14765829.0
PBLN_000000000103975,2025년 해양블루테크 미래리더 양성 프로젝트 신규과제 선정계획 공고,연구개발,grant,project,bizinfo,10000000000.0,8.140837590789946,1.8591624092100538,C_근거문_없음(제목만),per_project,0,2025년 해양블루테크 미래리더 양성 프로젝트 신규과제 선정계획 공고,138304908.0
PBLN_000000000046509,[부산] 스마트제조혁신센터 스마트공장 구축기업 홍보 지원 사업 공고,설비,grant,company,bizinfo,500000.0,7.551409305285482,1.852439300949463,C_근거문_없음(제목만),per_company,0,[부산] 스마트제조혁신센터 스마트공장 구축기업 홍보 지원 사업 공고,35596664.0
PBLN_000000000074827,2022년 혁신형 고령친화기업 집중 육성 지원사업 참여기관 모집 공고,사업화,grant,company,bizinfo,600000000.0,6.972746249066194,1.8054050013174496,C_근거문_없음(제목만),per_company,0,2022년 혁신형 고령친화기업 집중 육성 지원사업 참여기관 모집 공고,9391744.0
EXCEL2022_0568,2022년 전자책 제작 지원,사업화,grant,company,taxonomy,500000.0,7.480082201246844,1.7811121969108257,A_근거문에서_확인,per_company,1,"[텍스트] 2,950개, 50만원 이내 / [멀티미디어] 20, 10 / [접근성강화] 20, 10",30205234.0
PBLN_000000000106847,[전남] 2025년 2차 해양수산 창업투자지원센터 수혜기업 모집 공고,사업화,grant,project,bizinfo,457000000.0,6.8828335849317615,1.777082615138088,C_근거문_없음(제목만),per_project,0,[전남] 2025년 2차 해양수산 창업투자지원센터 수혜기업 모집 공고,7635431.0
PBLN_000000000124425,[전북] 2026년 2차 미래 상용차 대응 핵심기술 내재화 기술개발 지원 기업지원사업(기술개발 지원) 공고,사업화,grant,project,bizinfo,380000000.0,6.813384012832964,1.766399583783846,A_근거문에서_확인,per_project,2,"3.8억원 전북특별자치도 내 미래 상용차 기술 수요 기반 중장기 기술 방향성 확보를 위해 추진하는「미래 상용차 대응 핵심기술 내재화 기술개발 지원」사업의 기업지원 과제 지원을 안내하오니 관련 기업의 많은 참여를 바랍니다. ☞ 공동 협력체계 구성 가능 - (주관기관) 전북특별자치도 소재 중소 자동차부품기업 - (참여기관) 국내 자동차 관련 S/W기업, 대학 ",6507048.0
PBLN_000000000095000,[광주] 2024년 수출진흥자금 융자지원 계획 모집 공고,판로,loan,company,bizinfo,300000000.0,6.724710453933141,1.7524108007865218,C_근거문_없음(제목만),per_company,0,[광주] 2024년 수출진흥자금 융자지원 계획 모집 공고,5305306.0
EXCEL2023_0681,2023년 비즈니스지원단(현장클리닉),컨설팅,grant,company,taxonomy,350000.0,7.244211183414199,1.7001431390639237,A_근거문에서_확인,per_company,1,"1일당 35만원, 자부담 20% / 기업당 연간 최대 5회 신청 가능 ⑤ 설명: 현장클리닉은 기업 당 연간 총 5회 이내에서 지원 가능",17547336.0
PBLN_000000000067152,[대구] 2021년 에듀테크 콘텐츠 개발지원사업 시행 공고(에듀테크 소프트랩 구축 및 운영사업),사업화,grant,project,bizinfo,250000000.0,6.707001467115538,1.6909385415564993,C_근거문_없음(제목만),per_project,0,[대구] 2021년 에듀테크 콘텐츠 개발지원사업 시행 공고(에듀테크 소프트랩 구축 및 운영사업),5093326.0
PBLN_000000000089671,[경남] 2023년 산업재해 예방 우수기업 인증 사업 공고,융자,grant,company,bizinfo,2000000000.0,7.644358617636025,1.6566713780279558,C_근거문_없음(제목만),per_company,0,[경남] 2023년 산업재해 예방 우수기업 인증 사업 공고,44091880.0
PBLN_000000000044522,[경기] 2019년 기술닥터사업 상용화(추경) 지원사업 모집 공고,컨설팅,grant,company,bizinfo,720000000.0,7.210527651769967,1.6468048446613022,C_근거문_없음(제목만),per_company,0,[경기] 2019년 기술닥터사업 상용화(추경) 지원사업 모집 공고,16237817.0
EXCEL2022_0325,2022년 해외규격인증획득지원사업,해외인증,grant,project,taxonomy,3000000000.0,7.851713036727872,1.625408217991791,A_근거문에서_확인,per_project,2,"630개, 100백만원 이내(연 4건 신청 가능), 자부담30%(전년도 매출액 30억 초과 시 50%)",71074373.0
PBLN_000000000074020,[충남] 2022년 스타트업 지식재산 바우처 지원사업 모집 공고,사업화,voucher,project,bizinfo,500000.0,7.313104429929747,1.6141344255937282,C_근거문_없음(제목만),per_project,0,[충남] 2022년 스타트업 지식재산 바우처 지원사업 모집 공고,20563850.0
PBLN_000000000073123,2022년 5G기반 디지털트윈 시설물 안전 실증 신규과제 공고,사업화,grant,project,bizinfo,1600000000.0,7.603654211161102,1.6004657714948234,C_근거문_없음(제목만),per_project,0,2022년 5G기반 디지털트윈 시설물 안전 실증 신규과제 공고,40147103.0
EXCEL2023_0650,2023년 수출지원기반활용사업(중기부 소관 수출바우처),판로,voucher,company,taxonomy,120000000.0,6.512199832466474,1.5669814135811508,B_근거문과_불일치,per_company,1,"2,400개, 수출역량에 따라 30~120백만원 차등 지원, 자부담 30~50% ⑤ 설명: 사업구조, 지원내용, 지원규모, 지원대상 등 상세내용은 공고서 참조 / 글로벌강소기업 1,000+ 프로젝트와 연계 추진",3252369.0
PBLN_000000000040884,2019년 해양 신산업 인큐베이팅 지원사업 지원대상 통합 모집 공고,창업보육,grant,company,bizinfo,500000000.0,7.1428227922342895,1.5561472121017292,C_근거문_없음(제목만),per_company,0,2019년 해양 신산업 인큐베이팅 지원사업 지원대상 통합 모집 공고,13893856.0
PBLN_000000000106080,[부산] 2025년 중소기업 기술자료 보호 지원사업 모집 공고,컨설팅,grant,company,bizinfo,300000.0,7.030469975335013,1.5533487206153502,C_근거문_없음(제목만),per_company,0,[부산] 2025년 중소기업 기술자료 보호 지원사업 모집 공고,10726795.0
EXCEL2023_0802,2023년 스타트업 지식재산바우처 사업,컨설팅,voucher,company,taxonomy,500000000.0,7.176479617862206,1.5224903864738124,A_근거문에서_확인,per_company,4,"(소형) 530개, 5백만원, (중형A) 80개, 10백만원, (중형B) 30개, 17백만원, 자부담 30% ⑤ 설명: 지역 현장 맞춤형 IP전문가(IP-멘토)를 통한 바우처 사용전략 컨설팅 및 영업비밀보호센터의 영업비밀보호 관리체계 기초컨설팅, 보증보험 5억원 등 추가 혜택 지원",15013419.0
PBLN_000000000091678,2023년 K-슈즈 커스텀 스타트업 청년초기창업 지원사업 참가기업 모집 공고,사업화,grant,company,bizinfo,3000000.0,7.997621322545549,1.5205000678258864,C_근거문_없음(제목만),per_company,0,2023년 K-슈즈 커스텀 스타트업 청년초기창업 지원사업 참가기업 모집 공고,99453786.0
PBLN_000000000082196,[전남] 순천시 2023년 순천형 디지털 청년 일자리 사업 참여기업 모집 공고(행정안전부 지역주도형 청년일자리사업),고용보조,grant,company,bizinfo,200000.0,6.818530098962228,1.5175001032982465,C_근거문_없음(제목만),per_company,0,[전남] 순천시 2023년 순천형 디지털 청년 일자리 사업 참여기업 모집 공고(행정안전부 지역주도형 청년일자리사업),6584611.0
EXCEL2023_0275,2023년 중소스포츠기업 성장 지원,사업화,grant,company,taxonomy,3000000000.0,7.960625614485812,1.5164956402338508,A_근거문에서_확인,per_company,3,"65개, 150백만원, 자부담 25% / 매출액 30억원 미만은 100백만원, 자부담 20% ⑤ 설명: 필수 지원분야를 포함하여 2~3개의 지원 프로그램을 신청",91332557.0
EXCEL2022_0685,2022년 주유소 유증기 회수시설 설치 지원,설비,grant,company,taxonomy,10000000.0,8.497716870110128,1.4977168701101284,A_근거문에서_확인,per_company,1,"10백만원 이내(설치유형, 조기설치 기간에 따라 차등), 자부담 50~70%",314569687.0
PBLN_000000000070356,2021년 불소계 온실가스 감축을 위한 설비 지원사업 공고,설비,grant,company,bizinfo,500000000.0,7.206758306690668,1.4922116976453506,C_근거문_없음(제목만),per_company,0,2021년 불소계 온실가스 감축을 위한 설비 지원사업 공고,16097495.0
EXCEL2023_0782,2023년 기술보증기금 매출채권팩토링,매출채권,loan,company,taxonomy,3000000000.0,7.998140215323534,1.4789810393961282,A_근거문에서_확인,per_company,1,"기업당 최대 30억원 ⑤ 설명: [매출채권팩토링] 매출채권의 양도를 통해 자금을 조달하는 단기금융상품으로, 만기일 전에 매출채권을 양도하여 조기에 현금화할 뿐 아니라, 구매기업 부도시에도 상환부담이 없음",99572684.0
EXCEL2023_0720,2023년 중소기업 매출채권팩토링,매출채권,loan,company,taxonomy,3000000000.0,8.004564824909725,1.4725564298099378,A_근거문에서_확인,per_company,2,[판매기업] 10억원 한도 / [구매기업] 30억원 한도,101056633.0
EXCEL2023_0888,2023년 생활화학제품 신고기업 맞춤형 컨설팅 지원,자격인증,grant,company,taxonomy,450000.0,7.121375369528935,1.468162855753591,A_근거문에서_확인,per_company,1,"400개, 시험·검사비 45만원 지원",13224382.0
PBLN_000000000117528,[서울] 2026년 중소기업육성기금 사회적경제계정 사회적경제기업 융자지원 계획 공고,사업화,loan,company,bizinfo,400000000.0,7.145727980954568,1.4563320103733943,A_근거문에서_확인,per_company,2,"4억원 「서울특별시 중소기업육성기금의 설치 및 운용에 관한 조례」제11조의2(사회적경제기업 지원 등) 및 제16조(지원계획의 공고 등)의 규정에 의하여 2026년도 서울특별시 중소기업육성기금사회적경제계정의 사회적경제기업에 대한 융자지원 계획을 다음과 같이 공고합니다. ☞ 서울특별시 소재 사회적경제기업, 소셜벤처, 기타 부처형ㆍ지역형 예비사회적기업 지정서 발",13987110.0
EXCEL2022_0066,2022년 기술보증기금,보증,guarantee,company,taxonomy,3000000000.0,8.026542951104444,1.4505783036152184,A_근거문에서_확인,per_company,2,"기업당 30억원 보증한도, 보증료율 0.5~3.0% ⑤ 설명: 보증성격에 따라 최대 100억원까지 보증한도 조정",106302371.0
EXCEL2022_0061,2022년 매출채권팩토링,매출채권,guarantee,company,taxonomy,3000000000.0,8.026542951104444,1.4505783036152184,A_근거문에서_확인,per_company,1,"기업당 최대 30억원 ⑤ 설명: 판매기업, 구매기업 모두 지원가능",106302371.0
EXCEL2023_0710,2023년 중소기업 R&D 역량제고사업(R&D기획 지원),컨설팅,grant,company,taxonomy,2000000000.0,7.85102345245416,1.4500065432098213,A_근거문에서_확인,per_company,2,"663개, 5백만원, 자부담 25% ⑤ 설명: 우수과제는 'R&D사업 연계 추천과제'로 선정하며, 연계가능 R&D 사업 신청 시 우대 / 창업 7년 이내 매출액 20억원 미만 중소기업만 해당",70961609.0
PBLN_000000000119420,[대전] 2026년 수출보증보험료 지원사업 참가기업 모집 공고,컨설팅,guarantee,company,bizinfo,250000.0,6.841414550542074,1.443474541870036,A_근거문에서_확인,per_company,2,"25만원 관내 수출 중소기업의 수출대금 미회수 위험 해소를 통한 안정적인 수출여건 조성을 위하여 「2026년 수출보증보험료 지원사업」참가기업을 모집하고자 다음과 같이 공고합니다. ☞ 대전에 본사 또는 사업장이 있는 중소기업 ☞ 수출보증보험료 100%(업체당 연간 25만원) 지원 - 지원종목 : 단기수출보험(단체보험), 수출신용보증(선적전)",6940880.0
PBLN_000000000068577,2021년 2차 추경 미래청년인재육성 사업 공고(코로나19),고용보조,grant,company,bizinfo,100000.0,6.441026939215286,1.441026939215286,C_근거문_없음(제목만),per_company,0,2021년 2차 추경 미래청년인재육성 사업 공고(코로나19),2760749.0
PBLN_000000000043367,[광주] 2019년 지역스타기업육성사업 추가 모집 공고,사업화,grant,company,bizinfo,400000000.0,7.16334892134853,1.4387110699794325,C_근거문_없음(제목만),per_company,0,[광주] 2019년 지역스타기업육성사업 추가 모집 공고,14566289.0
PBLN_000000000119669,[경북] 2026년 원산지확인서 제3자 확인 컨설팅 사업 모집 공고,컨설팅,grant,company,bizinfo,500000.0,7.126372014423659,1.42740201008764,A_근거문에서_확인,per_company,2,"50만원 산업통상자원부, 경상북도, 포항상공회의소가 운영하는 「경북동부 FTA 통상진흥센터」에서는 전문인력 부족으로 FTA 활용에 어려움을 겪고 있는 경북지역 수출입기업 및 수출물품 제조업체들을 위하여 다음과 같이 원산지확인서 제3자 확인 컨설팅 지원사업을 공고하오니 많은 신청 바랍니다. ☞ 경북 소재 중소기업 中 직ㆍ간접 수출 또는 수출 희망업체 ☞ 원산",13377409.0
PBLN_000000000124402,[충북] 2026년 한방바이오제천몰 웹상세페이지 제작 지원사업 공고,사업화,grant,company,bizinfo,400000.0,7.0285830055559995,1.426523014228037,A_근거문에서_확인,per_company,2,40만원 한방천연물 브랜드 경쟁력 강화 및 온라인 판매 활성화를 위하여 추진하는 「2026년 한방바이오제천몰 웹상세페이지 제작 지원사업」을 통해 입접기업 제품의 정보 전달력과 상품 경쟁력을 향상시키고자 다음과 같이 공고하오니 한방바이오제천몰 입접기업의 많은 신청 바랍니다. ☞ 한방바이오제천몰 입점기업(※ 신규 입점 예정기업 포함) ☞ 제품별 웹상세페이지 신,10680289.0
PBLN_000000000104450,[광주] 2025년 수출진흥자금 융자지원 계획 공고,판로,loan,company,bizinfo,300000000.0,7.053987928717265,1.4231333260023975,C_근거문_없음(제목만),per_company,0,[광주] 2025년 수출진흥자금 융자지원 계획 공고,11323689.0
PBLN_000000000118786,2026년 중소기업 K-뷰티론 정책자금 지원계획 공고,컨설팅,loan,company,bizinfo,300000000.0,7.065390892745379,1.4117303619742838,A_근거문에서_확인,per_company,3,"3억원 「중소기업진흥에 관한 법률」제66조 및 제67조에 따른 “2026년 중소기업 K-뷰티론 정책자금 지원계획”을 다음과 같이 공고합니다. ☞ 「중소기업기본법」 제2조에 따른 중소기업으로, 발주(추천)서 (붙임1) 또는 발주 증빙서류를 보유한 발주기업 - 신청일 기준, 주된 업종이 화장품 제조 등과 연관이 없고, 수주기업과 기존 거래이력이 없더라도 K-뷰",11624945.0
EXCEL2023_0860,2023년 생활화학제품 온라인 수출마케팅 지원,판로,grant,company,taxonomy,1000000.0,7.407889367697059,1.4078893676970594,A_근거문에서_확인,per_company,1,"10개사(기업당 10개 제품 이내), 1백만원 내외 홍보·물류비용 지원",25579342.0
PBLN_000000000093227,하이트진로ㆍ한국농업기술진흥원ㆍ해양수산과학기술진흥원 자연기반 투자연계형(TIPS 연계) 프로그램 2기 공고,사업화,grant,company,bizinfo,500000000.0,7.299587554517765,1.3993824498182539,C_근거문_없음(제목만),per_company,0,하이트진로ㆍ한국농업기술진흥원ㆍ해양수산과학기술진흥원 자연기반 투자연계형(TIPS 연계) 프로그램 2기 공고,19933683.0
PBLN_000000000124229,[경기] 성남시 2026년 기술자료 임치 수수료 지원사업 신청 공고,사업화,guarantee,company,bizinfo,250000.0,6.79716999426429,1.3992299855922523,A_근거문에서_확인,per_company,2,25만원 성남산업진흥원 성남특허센터에서는 성남시 중소기업의 핵심기술 및 영업비밀 보호 강화를 위해 「기술자료 임치 수수료 지원 사업」을 시행하오니 관심 있는 기업의 많은 참여 바랍니다. ☞ 성남시 소재 중소기업(본사 또는 공장) - 지원대상 서비스 : 지정 기술자료 임치기관 서비스를 이용한 경우 - 기술자료임치센터(대·중소기업·농어업협력재단) 또는 기술지킴,6268592.0
PBLN_000000000118917,[경남] 진주시 2026년 창업기업 신용보증수수료 지원사업 공고,사업화,loan,company,bizinfo,2000000.0,7.697745045259236,1.3967150495952545,A_근거문에서_확인,per_company,2,2백만원 2026년 창업기업 신용보증수수료 지원사업을 다음과 같이 공고합니다. ☞ 공고일 기준 창업 7년 이내 중소기업으로 진주시 소재 본사 또는 주사무소와 공장등록을 필한 제조업체(한국표준산업분류기준) ☞ 창업 중소기업의 기업자금 융자담보를 위한 신용보증수수료 지원 - 2026년 납부한 보증수수료의 50%(업체당 최대 2백만원),49859170.0
PBLN_000000000124904,2026년 표준공정 기반 공정최적화 기술개발사업(공정최적화R&D) 시행계획 공고,연구개발,grant,project,bizinfo,1000000000.0,7.618522498143647,1.3814775018563532,A_근거문에서_확인,per_project,2,"10억원 「2026년도 표준공정 기반 공정최적화 기술개발사업(공정최적화R&D)」의 시행계획을 다음과 같이 공고하오니, 동 사업에 참여하고자 하는 중소기업 및 연구기관은 사업안내에 따라 신청하시기 바랍니다. ☞ (주관연구개발기관) 「중소기업기본법」제2조에서 정한 중소기업 ※ 단, 공장등록증을 보유하고 있으며, (내역1) 사전연구 및 제조현장진단에서 전문연구기",41545357.0
